country_name,iso3,year,bond_spreads,bond_10y,vulnerability100,exposure100,readiness100,lnrgdp,growth,inflation_cpi,debt_gdp,OB_gdp,reserves,gee,rqe,tt,is_advanced,sensitivity,EcoReadiness100,readiness_delta100,vulnerability_delta100,capacity,governance100,social100,id,is_us,G_main,X_main,debt_ratio,G_B,G_X,G_E,G_lnrgdp,G_growth,G_inflation_cpi,G_OB_gdp,G_reserves,G_gee,G_rqe,G_tt,theta_sample_full,sg_G_hat_full,mG_hat_full,theta_hat_full
China,CHN,2015,.01268446,3.4003661,38.633781,.44846863,44.397324,.11162172,.070179999,.01442,40.782001,-.019960001,.048359256,.0041742302,-.0035411746,1,0,25.261084,37.821125,5.3968468,-6.7128043,44.735981,42.357197,53.013653,CHN,0,.4439732360839844,.3863378143310547,.4078200149536133,.1810611717787746,.1715236496501719,.199108066965573,.0495570573906684,.0311580412087551,.0064020940221228,-.0088617062855042,.0214702154864864,.0018532464698988,-.0015721867367328,.4439732360839844,1,-.0670856081869117,.0670856081869117,.0273588537339586
China,CHN,2016,.01052083,2.884053,38.63131,.44846863,44.601376,.11227731,.067759998,.019960001,50.033001,-.026589999,.041199498,.0035638376,-.0031400174,.99800003,0,25.636259,36.642151,5.3076653,-6.5247102,44.422211,43.370235,53.791744,CHN,0,.4460137557983399,.3863130950927735,.5003300094604493,.2231540666580739,.1723009544564091,.2000231760372685,.0500772232148606,.0302218912645228,.0089024350612698,-.0118595053096904,.0183755427858185,.0015895205992356,-.001400490949498,.4451217397712435,1,-.0951996676131733,.0951996676131733,.0476312505975306
China,CHN,2017,.01276309,3.605401,38.554108,.44846863,45.65662,.11294369,.068909995,.015790001,53.890999,-.02596,.040260874,.0041687563,-.0017942642,.94300002,0,25.821621,36.966045,5.988656,-6.3586855,44.06815,45.399036,54.604782,CHN,0,.4565662002563476,.3855410766601562,.5389099884033203,.2460480856854963,.1760250244134688,.2047556162994965,.05156627321043,.0314619746945615,.0072091805567658,-.0118524586645152,.0183817541401672,.0019033132265034,-.0008192003817374,.4305419353323373,1,-.1002751601807638,.1002751601807638,.0540392854101565
China,CHN,2018,.0073991199,3.650212,38.479317,.44846863,46.204597,.1135977,.067589998,.020920001,55.875,-.034089997,.036925748,.0049667843,-.0022858554,.91500002,0,25.981575,38.028416,5.9950614,-6.0815105,43.746536,45.236485,55.348896,CHN,0,.4620459747314453,.3847931671142578,.55875,.258168188381195,.1777921339693072,.2072131232266429,.05248735933516,.0312296866213182,.0096660022397344,-.0157511460822536,.0170613932230083,.0022948826786742,-.0010561702663371,.4227720767937035,1,-.1067609067981269,.1067609067981269,.0596526566734534
China,CHN,2019,.0106128,3.19998,38.397224,.44846863,52.80249,.1141865,.060650002,.02905,59.838001,-.051659998,.035415191,.005448625,-.0030431999,.92699999,0,26.30402,57.467484,12.051934,-5.8120012,43.236343,44.510799,56.429184,CHN,0,.52802490234375,.3839722442626953,.5983800125122071,.31595954767121,.2027469067795202,.2368026022078993,.0602933131578175,.032024711494787,.0153391234193805,-.0272777651628076,.0187001028766372,.002877009661014,-.0016068853243928,.4894790771709813,1,-.1200566485082361,.1200566485082361,.071839498836532
China,CHN,2020,.020746442,2.968756,38.359035,.44846863,54.508564,.11441746,.02337,.024900001,70.134003,-.086219996,.036049157,.006439717,-.0020264338,.98500001,0,26.553947,59.497391,13.486777,-5.6739173,42.922714,46.263031,57.76527,CHN,0,.5450856399536133,.3835903549194336,.7013400268554688,.3822903773635975,.2090895940912931,.2444538077545871,.062367316336132,.0127386511890101,.0135726327305007,-.0469972818130589,.0196498780208424,.0035101972734244,-.0011045799775771,.5369093631518217,1,-.1444297281788783,.1444297281788783,.1012943494397026
China,CHN,2021,.01598059,3.038028,38.233028,.44846863,55.054203,.1152384,.085559994,.0091900006,72.130997,-.050110001,.033907212,.0080791162,-.0033224353,.89199996,0,26.50967,59.497391,12.948342,-5.0953956,42.59919,46.575024,59.090191,CHN,0,.5505420303344727,.3823302841186523,.7213099670410157,.3971114537552524,.2104888908770386,.2469008276491309,.0634435817800193,.047104372802429,.0050594815856098,-.0275876617550109,.0186673455119777,.0044478930540551,-.0018291402812832,.4910834690067623,1,-.139057660600125,.139057660600125,.1003036765842769
China,CHN,2022,-.0016854199,2.7833149,38.131397,.44846863,55.301025,.11554486,.03112,.01976,77.293999,-.063990004,.031722214,.0049421252,-.0041841762,.89499998,0,26.434668,59.497391,12.288812,-4.6079936,42.362595,46.089569,60.316116,CHN,0,.55301025390625,.3813139724731445,.7729399871826172,.4274437385661528,.2108705367353745,.2480077484819049,.0638974940501976,.0172096793266928,.0109274823894202,-.0353871285589594,.0175427096589465,.0027330458979452,-.0023138923505144,.4949441666982602,1,-.1799552776389293,.1799552776389293,.1390946299916783
China,CHN,2023,-.012186349,2.7433801,38.152802,.44846863,55.566723,.11606858,.053769998,.0022799999,84.084,-.057940003,.031402703,.0067901402,-.0035650781,.90199995,0,26.504721,59.497391,11.6668,-4.0096717,42.362595,46.017147,61.185631,CHN,0,.5556672286987305,.3815280151367187,.8408399963378906,.4672272305441264,.2120026148419478,.2491993183151976,.0644955057744775,.0298782259160421,.0012669212251699,-.0321953606370944,.0174494531578257,.0037730583752155,-.0019809970876921,.5012118127301256,1,-.1832435300448184,.1832435300448184,.1540784891318273
Côte d'Ivoire,CIV,1995,,,49.434025,.45080897,31.073803,.096089728,.055720001,.141,,,,,,.70855814,0,33.065105,31.469561,-3.3932612,1.1412029,71.404488,43.032127,18.719721,CIV,0,.3107380294799805,.4943402481079102,,,.1536103145896967,.1400834916685528,.0298587327868617,.0173143234560291,.0438140629716202,,,,,.2201759608746283,0,,,
Côte d'Ivoire,CIV,1996,,,49.277657,.45080897,30.978971,.09687189,.081359997,.027000001,,,,-.0026097822,-.00398577,.68833816,0,32.627323,31.469561,-3.5520864,1.0264239,71.503822,43.032127,18.435228,CIV,0,.3097897148132324,.4927765655517578,,,.1526571117089232,.1396559829083895,.0300099152160662,.0252044903891803,.0083643225169199,,,-.0008084836691319,-.0012347505660817,.2132400824409547,0,,,
Côte d'Ivoire,CIV,1997,,,49.376804,.45080897,30.468325,.097428381,.057229999,.06301,84.181999,.024569999,,,,.68153381,0,32.898788,31.469561,-4.1522641,1.1837572,71.597374,41.783607,18.151808,CIV,0,.3046832466125488,.4937680435180664,.8418199920654297,.2564884482458452,.1504428505726108,.1373539412276744,.0296847955702663,.0174370220369224,.0191980912753483,.007486067194566,,,,.2076519349662703,0,,,
