"country_name","iso3","year","bond_spreads","bond_10y","vulnerability100","exposure100","readiness100","lnrgdp","growth","inflation_cpi","debt_gdp","OB_gdp","reserves","gee","rqe","tt","is_advanced","sensitivity","EcoReadiness100","readiness_delta100","vulnerability_delta100","capacity","governance100","social100"
"New Zealand","NZL","2000","0.865294","6.894049","31.58811523","45.1625729996","65.85250816","5.023854205","4.212","2.615","30.025","3.399","2.600121755","1.58685112","1.67170012","74.15621323","1","21.7542997419776","51.855460346422700","23.275177877073200","-11.433900995674900","27.1994386863114","85.716667754378292","59.9853963841939"
"New Zealand","NZL","2001","1.421545","6.423817","31.35745541","45.1625729996","66.29252269","5.048791338","2.525","2.626","28.16","3.658","2.28746867","","","79.5232619","1","21.5990865202053","51.855460346422700","23.275394656234900","-11.378739308641700","26.6863465520918","85.575758400938","61.4463493217798"
"New Zealand","NZL","2002","1.995965","6.582009","31.36716678","45.1625729996","66.50823302","5.094780345","4.706","2.677","26.396","4.623","3.041538024","1.678446293","1.561941624","75.97439025","1","21.5640928166572","51.855460346422700","23.152666895878600","-11.149079368989700","26.7143021390435","85.434849047497892","62.2343896613118"
"New Zealand","NZL","2003","1.893256","5.89341","31.23561982","45.1625729996","66.78267522","5.138078189","4.425","1.754","24.718","5.639","3.571513453","1.761944294","1.650785565","76.66204111","1","21.6449387273613","51.855460346422700","23.133559362577400","-11.089850390794400","26.2415215760027","85.714779888234503","62.7777854167036"
"New Zealand","NZL","2004","1.840794","6.09841","31.16603629","45.1625729996","67.74507353","5.185383803","4.844","2.29","22.505","6.232","3.888981829","1.940045238","1.75323987","81.45985585","1","21.7057036484434","51.855460346422700","23.617841702606800","-10.848709661974700","26.0062986121559","87.953120241448303","63.4266400141262"
"New Zealand","NZL","2005","1.631209","5.915868","30.98370557","45.1625729996","68.7522914","5.217025963","3.215","3.037","20.781","6.413","4.822912687","1.741362095","1.631622076","82.3","1","21.3474023225158","56.84019196692600","24.374763367174700","-10.868374619337300","25.8083856762297","85.3486782208319","64.0680039994554"
"New Zealand","NZL","2006","1.027766","5.820378","30.97690688","45.1625729996","74.12919324","5.24479","2.815","3.365","18.4","5.44","7.421021561","1.583402157","1.695319414","82.3","1","21.3323023793454","70.884244125121400","28.86094156395700","-10.296298195995700","25.8039767591566","86.1748102193135","65.3285253613948"
"New Zealand","NZL","2007","1.685844","6.317348","30.8135027","45.1625729996","75.1508053","5.279073383","3.488","2.376","16.311","4.178","8.791146813","1.657784104","1.715987206","87.2","1","21.124273568635","72.273750160588500","29.188884942146400","-10.0088919004500","25.5372267652512","86.358613095252295","66.8200526472459"
"New Zealand","NZL","2008","2.455804","6.103331","30.4804921","45.1625729996","75.61148172","5.277481806","-0.159","3.959","18.969","1.845","5.642424549","1.669064879","1.799912691","93.6","1","20.4908253782678","72.989556426048700","29.445421542392900","-10.209233450086800","25.1662181645622","86.428303057807199","67.4165856787635"
"New Zealand","NZL","2009","2.243208","5.487972","30.65029967","45.1625729996","76.25044863","5.266857659","-1.057","2.116","24.275","-1.44","8.046191815","1.848079324","1.823738337","84.2","1","20.943395334513","73.047857298015800","29.715533490429900","-9.7997096037348500","25.2754550494971","86.982449349461106","68.7210392329002"
"New Zealand","NZL","2010","2.430261","5.621877","30.45090304","45.1625729996","76.83887181","5.284122089","1.741","2.302","29.6","-4.859","8.480865162","1.811324596","1.81236732","92.9","1","20.6426142852437","74.252743687826600","30.075053603796900","-9.8503437115704100","24.9831584833105","87.045975981794598","69.2178957649928"
"New Zealand","NZL","2011","2.203603","4.96538","30.32609349","45.1625729996","77.25284105","5.300978822","1.7","4.028","34.681","-4.135","8.483364345","1.87170589","1.964113235","97.1","1","20.970047224865","73.66325631483400","29.847653397217900","-9.5583317065470800","24.3244656971266","88.340017585923505","69.7552492537335"
"New Zealand","NZL","2012","1.910985","3.700131","30.43255773","45.1625729996","77.46029541","5.326015215","2.535","1.06","35.671","-1.268","8.551316617","1.792153716","1.844799161","90.6","1","21.1325050743107","74.362867728666600","29.931314973269700","-9.3714153976097900","24.5016909277266","87.72468496104851","70.2933335317142"
"New Zealand","NZL","2013","1.812595","4.160868","30.50873761","45.1625729996","77.80162775","5.347102769","2.131","1.134","34.559","-0.495","7.77040127","1.749987483","1.819136858","98.7","1","21.6073658626601","74.625222068243100","28.870225787504100","-8.3838114909093400","24.3012343856212","88.082662156866093","70.69699901055"
"New Zealand","NZL","2014","1.794512","4.324181","30.36321594","45.1625729996","79.73065847","5.384279443","3.788","1.228","34.165","0.313","7.277289097","1.924988627","1.943838","104.3","1","21.4985851716321","79.208324812957200","30.344736714679700","-8.233943896817200","23.9733178372267","88.930717443668712","71.0529331579481"
"New Zealand","NZL","2015","1.318487","3.450407","30.29079763","45.1625729996","79.61728028","5.420101277","3.647","0.293","34.182","1.014","6.507157202","1.852818251","1.91034615","100","1","21.681160366909","78.735439302677200","30.121486278275700","-8.2349569971344100","23.6068380664198","88.667471286817005","71.448930251502"
"New Zealand","NZL","2016","0.935522","2.767492","30.61292789","45.1625729996","78.47775771","5.458853331","3.951","0.646","33.36","1.624","7.583586493","1.805901408","2.027463913","100.3","1","22.1117496268122","74.955594071984700","27.950365670641500","-7.2423983233590600","24.1879470942429","88.970860551829503","71.5068184988753"
"New Zealand","NZL","2017","0.681736","3.010828","30.39175811","45.1625729996","78.49910854","5.491224366","3.29","1.851","31.122","2.002","8.527478702","1.727959037","2.081799269","109.5","1","22.1253736472746","74.83251426862100","26.997358819201300","-6.8303398075997100","23.5176124917348","89.123634479223298","71.541176867916"
"New Zealand","NZL","2018","-0.135427","2.774873","30.36961569","45.1625729996","77.7803211","5.524029616","3.335","1.598","28.115","1.928","7.044518706","1.628719091","2.000859737","108.8","1","22.5090527090238","74.596071572870300","26.15252339764800","-6.7705645186162400","23.1068144310725","87.912067366253297","70.8328243690275"
"New Zealand","NZL","2019","-0.466271","1.672429","30.43693053","45.1625729996","69.41881511","5.55335873","2.976","1.62","31.819","-1.814","6.901702766","1.632435799","1.871017337","110.2","1","22.4247032609689","73.974161001091600","16.642695273810200","-5.9569630850023100","23.3875612775325","86.882696816496093","47.3995875131751"
"New Zealand","NZL","2020","0.020574","0.914686","30.40902321","45.1625729996","69.37868945","5.541087059","-1.22","1.715","43.18","-3.538","5.386553976","1.538743258","1.874447942","112.8","1","22.6279993384439","73.142866302374700","16.550948002940600","-5.951321876224900","23.1520432413223","87.013662545306204","47.9795394941799"
"New Zealand","NZL","2021","0.402008","1.841977","30.37101503","45.1625729996","69.26780349","5.594733684","5.511","3.941","47.534","-2.597","5.990108116","1.305689335","1.802642822","114.8","1","22.2992289737858","73.142866302374700","15.297859232467800","-5.2470203721803400","23.3553717821781","86.363194442830007","48.2973497373495"
"New Zealand","NZL","2022","0.691075","3.642932","30.33776024","45.1625729996","69.01536338","5.620556651","2.616","7.172","46.891","-3.225","5.216417231","1.340261579","1.865193009","111.9","1","22.3546258361121","73.142866302374700","12.840530624082600","-3.8473334153835700","23.225648830225","86.070689843066901","47.8325340073306"
"New Zealand","NZL","2023","0.700508","4.662523","30.42622157","45.1625729996","68.96719379","5.642133996","2.181","5.733","47.295","-2.541","5.490732893","1.529976845","1.910228372","105.1","1","22.6441356426799","73.142866302374700","12.623927979590500","-3.6494086161062300","23.225648830225","85.878508981798589","47.8802060769343"
"Nigeria","NGA","1995","","","53.42177057","45.4871388842","29.34802151","10.96647228","1.872","","24.172","4.301","0.002951837946","","","40.35992114","0","41.9809705667519","45.306319718215600","-4.8303067691416200","4.9413011872235700","77.0732003460896","27.707727994008803","15.0300168313053"
"Nigeria","NGA","1996","","","53.35832167","45.4871388842","29.34799428","11.00619319","4.052","29.291","17.9","4.594","0.007186177264","-0.923635602","-0.9682310224","63.13444807","0","41.7840322635038","45.306319718215600","-4.8595397898720500","4.896832919673600","77.0961543952219","27.707727994008803","15.029935132131"
"Nigeria","NGA","1997","","","53.30526954","45.4871388842","29.87821442","11.03464376","2.886","10.673","17.14","2.373","0.01255349026","","","47.28964345","0","41.7051365755391","45.306319718215600","-4.3474531908842300","4.8555656582185900","77.024298000329","29.158483193294497","15.1698403603633"
"Nigeria","NGA","1998","","","53.27037866","45.4871388842","30.4088645","11.05929347","2.496","7.862","15.811","-2.105","0.01148804699","-1.119764566","-0.9220677614","31.87610098","0","41.6703566209143","45.306319718215600","-3.8264876321251800","4.8269686816394800","76.9636772516921","30.609238392580203","15.3110353869937"
"Nigeria","NGA","1999","","","53.40721967","45.4871388842","29.73914907","11.06449834","0.522","6.618","46.114","2.265","0.008846607698","","","43.29518813","0","42.4789389420543","45.306319718215600","-4.4902267682146800","4.9599257379821100","76.5964731350204","28.458448410277796","15.4526790786007"
"Nigeria","NGA","2000","","","53.1076537","45.4871388842","29.11482726","11.11821445","5.519","6.937","40.903","5.768","0.01498712958","-0.9706919193","-0.875233531","72.64785805","0","41.3485429600679","45.306319718215600","-5.1564529524750300","4.6875931304817200","76.8180045902143","26.307658427975301","15.7305036220181"
"Nigeria","NGA","2001","","","51.94048236","45.4871388842","28.39161105","11.18275466","6.667","18.869","37.705","0.564","0.01481160865","","","65.68922961","0","37.928583274605","45.306319718215600","-5.9315512860800600","3.554139622788800","76.7414461708546","23.855794776524501","16.0127186582449"
"Nigeria","NGA","2002","","","51.56558502","45.4871388842","27.68074136","11.31907052","14.604","12.883","30.724","2.288","0.009185498814","-1.019714952","-1.178755283","66.90466208","0","36.977009839289","45.306319718215600","-6.7837219180105900","3.2710727812613100","76.564999480531","21.4039311250739","16.3319732340922"
"Nigeria","NGA","2003","","","50.6717381","45.4871388842","27.82587573","11.40984868","9.503","14.034","29.886","1.354","0.008220191795","-0.9161320329","-1.230159998","74.13424333","0","35.1676189531991","45.306319718215600","-6.7134772839218400","2.4258961855516300","75.7527306190289","21.513226181423502","16.6580813006282"
"Nigeria","NGA","2004","","","50.63811751","45.4871388842","27.8531387","11.50916903","10.442","15.001","25.201","4.877","0.01732148899","-0.9356205463","-1.292817712","86.581274","0","34.5956676146368","45.306319718215600","-6.7983158533877200","2.4651296093808200","76.1541361428432","21.2466606019949","17.0064357728058"
"Nigeria","NGA","2005","","","50.2593799","45.4871388842","31.49100317","11.57690671","7.008","17.856","13.45","4.811","0.02685751148","-0.8972123265","-0.7927493453","120.5","0","33.673453624306","51.421442123713600","-3.2513381635163800","2.145458680091100","75.933092798474","25.685763392697602","17.3658039817314"
"Nigeria","NGA","2006","","","50.19169067","45.4871388842","38.27704756","11.64200108","6.726","8.227","6.678","6.701","0.03756014664","-0.9674814939","-0.9475730658","131.9","0","33.6955213132921","72.137714594701200","3.4437510953583500","2.1368805700828900","75.7017376048141","25.0199498543919","17.6734782444835"
"Nigeria","NGA","2007","6.321496","10.953","50.19131941","45.4871388842","38.82621277","11.71262803","7.318","5.386","5.764","-0.347","0.04250981505","-1.032064915","-0.8949716687","135.5","0","34.0357261108522","72.902104939930400","3.8941497295062500","2.2006970194994200","75.3748671606971","25.778804566935097","17.7977288152778"
"Nigeria","NGA","2008","7.626325","11.273852","49.61210186","45.4871388842","39.84303722","11.78214745","7.199","11.583","5.167","4.495","0.04094753081","-0.9874975085","-0.8157193065","154.9","0","32.6197239979266","73.452725025352100","4.8163891455678800","1.6829496202029300","75.027200296422","27.896772151337501","18.1796144723028"
"Nigeria","NGA","2009","6.562733","9.807497","49.6339351","45.4871388842","39.40056703","11.86237485","8.353","12.538","6.119","-3.32","0.03040981704","-1.200475574","-0.7601882815","113","0","32.8575939931465","73.640583641333800","4.2758403491165500","1.768523471415700","74.8331993184616","26.207464399779301","18.3536530548795"
"Nigeria","NGA","2010","4.231775","7.423391","49.37740978","45.4871388842","41.47311441","11.96906465","11.259","13.74","6.67","-2.516","0.02110626442","-1.165222526","-0.7434771061","132.6","0","32.5721102655253","80.546007917108200","6.234005189649200","1.5863345739474600","74.2679079504045","25.290103445562202","18.5832318659119"
"Nigeria","NGA","2011","9.144142","11.905919","50.1718442","45.4871388842","41.71068552","12.01678174","4.887","10.826","12.378","0.905","0.0203564486","-1.102234602","-0.6995362639","152.1","0","35.6494371055069","80.526574213933500","6.3845999635467900","2.437294309441700","73.6554698550552","25.712278916310698","18.8932034378027"
"Nigeria","NGA","2012","12.879369","14.668515","49.83878953","45.4871388842","41.87504692","12.05868421","4.279","12.224","12.482","0.6","0.02605791309","-1.000975132","-0.7230694294","153.1","0","34.6447915708934","81.005937664864500","6.5228002488655200","2.1212415707135600","73.6077253758542","25.501174393049801","19.1180287057092"
"Nigeria","NGA","2013","10.044986","12.393259","49.68010221","45.4871388842","42.21242018","12.11122369","5.394","8.496","12.988","-1.189","0.02401018625","-0.9982867241","-0.681769371","154.2","0","34.9720588658757","81.990575972995300","6.7581649878532200","2.0288488784254400","72.7786803440509","25.302197157796304","19.3444874190505"
"Nigeria","NGA","2014","10.457821","12.98749","49.30948499","45.4871388842","20.21304516","12.1724102","6.31","8.047","15.765","-1.036","0.01813545278","-1.189843416","-0.8376227617","146.2","0","34.6872285843121","16.797152941639300","-15.361185727534900","1.7362030319223900","71.8503068238198","24.340036634985402","19.5019459123674"
"Nigeria","NGA","2015","12.152264","14.284184","49.04983394","45.4871388842","21.00400081","12.19859139","2.653","9.009","14.93","-1.896","0.01461465312","-0.9965568185","-0.887996912","100","0","33.900107454011","16.949383121597200","-14.543207659436200","1.4589903015223300","71.827537776882","26.424965270553603","19.6376540485487"
"Nigeria","NGA","2016","12.149379","13.981349","48.98532598","45.4871388842","22.88111768","12.18229057","-1.617","15.697","17.376","-2.388","0.01434728166","-1.1203655","-0.9423336387","88.8","0","33.3149301664596","22.478257005649700","-12.594061714529800","1.34767114346200","72.3797163795455","26.381353807021501","19.7837422299341"
"Nigeria","NGA","2017","13.408543","15.737635","48.68595248","45.4871388842","22.80593982","12.19031714","0.806","16.502","18.005","-2.883","0.02057117991","-1.041203976","-0.9171483517","100.3","0","32.869953876216","22.066911456440800","-12.658275559788900","1.0411721972004900","71.7953610927025","26.411589937762198","19.9393180569801"
"Nigeria","NGA","2018","11.337558","14.247858","48.04053653","45.4871388842","23.02962627","12.20936219","1.923","12.095","20.377","-1.606","0.02134909006","-1.118203521","-0.8781987429","114.9","0","31.8585607463651","22.73089455302800","-12.471774784775400","0.41992295967211400","70.8250070120368","26.1100375614242","20.2479466858866"
"Nigeria","NGA","2019","11.88038","14.01908","48.3237444","45.4871388842","23.54277047","12.23120617","2.208","11.396","21.44","-1.966","0.01920235678","-1.213150382","-0.9404764175","105.4","0","32.8050062743475","23.990151316179600","-12.078981376196100","0.78134597785892700","70.699175401255","26.237708287736599","20.4004518094523"
"Nigeria","NGA","2020","8.255632","9.149744","48.25348416","45.4871388842","24.70685793","12.16539859","-6.369","13.246","25.723","-2.311","0.0198037115","-1.143787026","-1.024434328","78.8","0","32.6530998766701","27.163892658653800","-10.911143022696400","0.70864806574757500","70.6349488888484","26.441192231461201","20.5154889085038"
"Nigeria","NGA","2021","10.188711","11.62868","48.48041076","45.4871388842","25.05012431","12.17643004","1.109","16.953","26.624","-2.16","0.02149146525","-1.026957631","-0.9443781972","121","0","32.0298120296779","27.163892658653800","-10.627352447314400","0.97422757516567600","72.1328877556162","27.246069953229203","20.7404103117728"
"Nigeria","NGA","2022","9.491235","12.443092","48.19580604","45.4871388842","24.63403165","12.21871173","4.319","18.847","29.838","-2.35","0.01817372443","-1.0415169","-1.155944705","147.2","0","31.2540474260303","27.163892658653800","-11.240423372466200","0.81763765857265600","72.066113396521","25.859135228136797","20.8790670703338"
"Nigeria","NGA","2023","10.329143","14.291158","48.10849767","45.4871388842","25.25531967","12.25133287","3.316","24.66","36.336","-0.284","0.01598609007","-0.8479067087","-0.9368651509","127.7","0","31.0628492950246","27.163892658653800","-10.73063308099200","0.80279089615287200","72.0018161627918","27.628271212156601","20.9737951446897"
"Norway","NOR","1995","0.85876","7.43708","26.2314388","38.9296379235","64.71352166","7.983360251","4.153","2.445","32.943","1.504","0.7836825519","","","","1","18.2219130548313","51.000379663528100","20.910568177764900","-15.994053413210500","21.5427654100126","85.806968799297394","57.3332165025763"
"Norway","NOR","1996","0.391743","6.831458","26.28322955","38.9296379235","65.35162941","8.031859535","4.969","1.262","28.637","4.743","0.8758490764","1.950875998","1.531025887","","1","18.2727922320743","51.000379663528100","20.483237370260500","-15.249841525409900","21.6472585001998","85.806968799297394","59.247539758602"
"Norway","NOR","1997","-0.440197","5.902143","26.26600656","38.9296379235","65.79538501","8.081526368","5.092","2.542","25.973","6.263","0.7341596119","","","","1","18.2453994439805","51.000379663528100","20.15677246569200","-14.766503553212900","21.6229823056807","85.595039673008699","60.7907356906759"
"Norway","NOR","1998","0.125316","5.399124","26.24499402","38.9296379235","65.92972729","8.108420419","2.726","2.282","23.77","2.062","0.5835927546","1.912079573","1.407007694","","1","18.2650568431394","51.000379663528100","20.46564198583200","-14.900940127987100","21.5402873039105","85.383110546720005","61.4056916690158"
"Norway","NOR","1999","-0.119601","5.5273","26.24713847","38.9296379235","66.34002494","8.130012205","2.183","2.343","25.126","4.318","0.711400875","","","","1","18.3391544600969","51.000379663528100","19.852183510271600","-14.233463673492400","21.4726230315699","84.438681324007206","63.5810138375505"
"Norway","NOR","2000","0.209104","6.237859","26.26135441","38.9296379235","66.46755311","8.16386692","3.443","3.105","28.809","13.511","0.7951061377","1.816123009","1.107441306","81.17128462","1","18.2570324822938","51.000379663528100","17.215810062475600","-12.42300724277700","21.5973928224453","83.494252101294293","64.9080275551948"
"Norway","NOR","2001","1.243049","6.245321","26.18350397","38.9296379235","66.79660956","8.185270231","2.163","2.981","27.335","11.37","0.6579298382","","","77.72765437","1","18.2273114903051","51.000379663528100","17.179815180722500","-12.263613349617200","21.3935625095386","83.955992078583392","65.4334569228925"
"Norway","NOR","2002","1.811424","6.397468","26.14480209","38.9296379235","67.22102304","8.199739785","1.457","1.3","34.041","7.014","0.8902455944","1.833722353","1.220713973","73.23061547","1","18.1552453226416","51.000379663528100","17.508219025175600","-12.239919240298400","21.349523009111","84.417732055872392","66.2449573961246"
"Norway","NOR","2003","1.051391","5.051545","26.07072297","38.9296379235","67.04181178","8.210643846","1.096","2.508","43.114","5.399","1.024816504","1.83412087","1.307568908","74.12822305","1","18.0353368953197","51.000379663528100","17.058137314159200","-12.137961526138400","21.2471940952286","82.672252740214006","67.4528029318601"
"Norway","NOR","2004","0.09104","4.348656","25.92625748","38.9296379235","67.28800576","8.253034398","4.33","0.455","43.764","8.935","1.154064976","2.05889225","1.439240694","82.3550325","1","17.8639330253643","51.000379663528100","15.585403804288200","-11.165307957622600","20.9852015050213","83.123354877845003","67.7402827284655"
"Norway","NOR","2005","-0.532899","3.75176","25.84381813","38.9296379235","69.27264085","8.282299122","2.97","1.515","42.131","12.785","1.188531757","1.859133482","1.478502393","99.8","1","17.6791004557736","54.961605569551400","15.288354879356900","-9.7648966903651300","20.9227160162613","84.001502597776707","68.8548143730559"
"Norway","NOR","2006","-0.701799","4.090813","25.73013747","38.9296379235","73.83066266","8.310373921","2.847","2.302","52.157","15.636","1.398030092","1.875615478","1.220952749","114.2","1","17.5856418544189","68.435604057928900","17.086977890138100","-8.0852632028766700","20.675132629407","83.513366195892402","69.5430177373644"
"Norway","NOR","2007","0.159784","4.791288","25.67357488","38.9296379235","74.21577141","8.34400484","3.42","0.764","48.887","14.037","1.446875971","2.018043041","1.329770327","110.2","1","17.5300058232627","69.760331280777900","16.691058921178200","-7.6342412985369100","20.5610808809271","82.597011652092107","70.2899713023561"
"Norway","NOR","2008","0.854378","4.501905","25.51927369","38.9296379235","74.4255622","8.352199201","0.823","3.748","46.825","15.22","1.201790105","1.832813621","1.372900724","126.4","1","17.5526462486963","70.288278811477800","14.361633117033100","-6.1383232290183800","20.0755368889846","83.035598107163196","69.9528096909823"
"Norway","NOR","2009","0.799451","4.044215","25.45503523","38.9296379235","74.1593462","8.335935069","-1.613","2.165","41.717","7.699","1.171376857","1.837609529","1.464951038","101","1","17.6826450842885","69.07691448101600","16.87714500845700","-8.0103873539123200","19.7528226846959","83.574556537877399","69.8265675872635"
"Norway","NOR","2010","0.445447","3.637063","25.27144931","38.9296379235","75.66138405","8.34593406","1.005","2.413","42.065","8.638","1.26311136","1.873542428","1.511984587","112.5","1","17.6096493181073","72.775786166241200","17.258159388053800","-7.4654278971761100","19.2750606852982","84.658247396093699","69.5501185866576"
"Norway","NOR","2011","0.141149","2.902926","25.36568613","38.9296379235","75.58816309","8.35968943","1.385","1.309","28.946","10.975","1.156469947","1.831712365","1.602969527","127.8","1","17.6431210737563","72.00167902881400","15.357291702684400","-6.183416139163500","19.5242994069153","85.382899859654501","69.3799103735511"
"Norway","NOR","2012","0.36071","2.149856","25.50545669","38.9296379235","75.7847215","8.387537934","2.824","0.689","30.166","11.588","1.180703685","1.899935484","1.539739251","131.2","1","17.7358226387019","72.698051591099500","14.125402443429700","-5.1153073449828300","19.8509095186729","86.056697099155301","68.5994158017755"
"Norway","NOR","2013","0.252223","2.600496","25.51852945","38.9296379235","78.12308677","8.400186454","1.273","2.126","30.574","8.482","1.310353078","1.876767039","1.657411098","129.7","1","18.1862961997536","77.154835680902900","15.772626745305200","-4.6530668584506100","19.4396542349853","87.067167260554697","70.147257382056"
"Norway","NOR","2014","-0.045251","2.484418","25.41843372","38.9296379235","79.46703677","8.42092191","2.095","2.058","28.8","6.133","1.426986745","1.821703792","1.640582204","119.2","1","18.6166069892798","81.96466444794800","17.567172398204100","-5.0460015892052600","18.7090562386779","85.878129457488711","70.5583163958799"
"Norway","NOR","2015","-0.593125","1.538795","25.48277739","38.9296379235","79.45464927","8.441158873","2.044","2.157","33.2","3.329","1.239898653","1.833068252","1.594650984","100","1","18.5838969568134","82.227018787524500","19.959025267725200","-6.5441570622901400","18.9347972793973","85.391348517150604","70.7455805079632"
"Norway","NOR","2016","-0.524312","1.307658","25.58373308","38.9296379235","78.52955189","8.453992016","1.292","3.546","36.656","1.486","1.28777366","1.832366467","1.686348915","89","1","18.6366458154283","78.602642707115500","19.669214810521600","-6.8560699415762600","19.1849154891821","85.802684254334906","71.1833286984562"
"Norway","NOR","2017","-0.725636","1.603456","25.60346055","38.9296379235","78.67525865","8.480338317","2.67","1.906","36.912","2.482","1.367976126","1.944447994","1.805526137","96.6","1","18.5036952666004","78.210730742302800","17.526587122466800","-5.3491697780602300","19.3770484466522","86.432291215742197","71.3827539988189"
"Norway","NOR","2018","-1.053922","1.856378","25.68723622","38.9296379235","78.01486893","8.491381107","1.11","2.741","38.068","5.49","1.295932104","1.845145583","1.784188271","107.3","1","18.5021915353754","77.97428804655200","14.424886397338200","-3.6788030096146500","19.629879198004","85.100200007011395","70.9701187483056"
"Norway","NOR","2019","-0.629829","1.508871","25.67050971","38.9296379235","76.86985651","8.505971463","1.47","2.17","39.006","4.29","1.354030376","1.827731967","1.797894001","93.5","1","18.6270613587914","77.193011321394400","12.984311559942500","-3.5034455518432800","19.4548298580896","85.256507783136399","68.1600504265319"
"Norway","NOR","2020","-0.044748","0.849364","25.69636021","38.9296379235","76.10594458","8.492272228","-1.361","1.295","44.266","-4.396","1.543158018","1.887772322","1.694269657","72.5","1","18.9229716871568","76.62914862342400","13.870700272973500","-4.5501140030819300","19.2364710052148","85.215580974357792","66.4731041502938"
"Norway","NOR","2021","-0.033428","1.406541","25.63955316","38.9296379235","76.72899278","8.532868489","4.143","3.468","40.121","8.739","1.659205381","1.795399308","1.628607154","122","1","18.9887576346729","76.62914862342400","5.0662482298746600","1.519945989236600","19.0002639333349","84.4549706566184","69.102859053401"
"Norway","NOR","2022","-0.090023","2.861834","25.51914717","38.9296379235","76.09076783","8.57286193","4.08","5.774","34.829","23.449","1.363491184","1.941720247","1.516139507","185.7","1","18.7642716134193","76.62914862342400","-10.068726096499800","10.820876889746800","18.8635319637543","81.963999768081891","69.6791550890687"
"Norway","NOR","2023","-0.452003","3.510012","25.56147185","38.9296379235","76.47808214","8.576382619","0.353","5.496","42.438","13.519","1.516699357","1.799935341","1.597523451","123.4","1","18.8912456756929","76.62914862342400","-0.33262329566555700","4.7874887662407700","18.8635319637543","83.125942716588995","69.6791550890687"
"Pakistan","PAK","1995","","","55.3051752","49.2726342441","34.12777602","9.473776908","5.062","13.029","52.329","-0.738","0.01942180981","","","239.2445971","0","48.8142904315739","45.792160991019200","-0.18050220286350300","6.9091593848556400","68.2979662067292","32.758496276849399","23.8326708064576"
"Pakistan","PAK","1996","","","55.26684165","49.2726342441","34.12793067","9.537681835","6.599","10.774","52.534","-0.555","0.00942468884","-0.6241546273","-0.510079205","240.8665944","0","48.5646724818236","45.792160991019200","-0.21729572292639200","6.894838182601800","68.4469340838904","32.758496276849399","23.8331347339577"
"Pakistan","PAK","1997","","","55.40726535","49.2726342441","33.61233517","9.554565336","1.703","11.816","52.775","0.107","0.01271896544","","","237.9695734","0","49.16286427733","45.792160991019200","-0.73176158905021200","7.0345277531359900","68.2558663207751","32.410418174901899","22.6344263568498"
"Pakistan","PAK","1998","","","55.20518152","49.2726342441","33.09781262","9.588908032","3.494","7.808","53.816","0.019","0.01113330734","-0.4903289974","-0.6482760906","273.0754994","0","49.3223315365827","45.792160991019200","-1.2553628596020200","6.8383441115376300","67.4225320591404","32.062340072954399","21.4389367813808"
"Pakistan","PAK","1999","","","54.95954841","49.2726342441","33.16862037","9.629878456","4.182","5.732","60.737","1.369","0.01391918912","","","235.2550071","0","48.7691318776162","45.792160991019200","-1.2085784687341300","6.6083236233792800","67.2236582435572","31.8363372214734","21.8773628984608"
"Pakistan","PAK","2000","","","54.70594916","49.2726342441","33.25261372","9.66821303","3.908","3.596","61.673","1.549","0.01320400713","-0.4923419058","-0.7669204473","200.722162","0","48.3574241226043","45.792160991019200","-1.163540267349200","6.3800410509318700","66.8435370017016","31.610334369992398","22.3553458039241"
"Pakistan","PAK","2001","","","54.39801279","49.2726342441","32.94136355","9.703945409","3.638","4.398","65.148","1.691","0.02574839855","","","163.718526","0","47.6700565515585","45.792160991019200","-1.5086527074074900","6.0941115327288700","66.5445612364998","30.183842204127696","22.8480874515061"
"Pakistan","PAK","2002","","","54.44207019","49.2726342441","32.45716857","9.72983969","2.623","3.54","60.531","1.43","0.05231904174","-0.5494813323","-0.8775137067","155.3908138","0","47.8229914171022","45.792160991019200","-2.0118391413559300","6.1505113509536600","66.3564971024293","28.757350038263002","22.8219946720492"
"Pakistan","PAK","2003","","","54.32988694","49.2726342441","32.99110845","9.780220784","5.167","3.102","56.326","3.03","0.06682824277","-0.5864598155","-0.827369988","145.3776099","0","47.5180915056729","45.792160991019200","-1.5356108147631200","6.0758344428842500","66.1959838765488","30.312073614395104","22.8690907591583"
"Pakistan","PAK","2004","","","53.61820102","49.2726342441","31.77078777","9.854314955","7.691","4.569","50.609","1.287","0.05629191868","-0.5432610512","-1.049112082","138.6049945","0","45.887119559856","45.792160991019200","-2.8536072570860200","5.4276273151163300","65.8605487647264","26.553717537662401","22.9664847850656"
"Pakistan","PAK","2005","","","53.44698305","49.2726342441","34.64382173","9.931252708","7.997","9.275","47.878","0.151","0.05402574261","-0.4577261209","-0.6411197782","123.2","0","45.555926182541","51.907283396517200","-0.085843036401173100","5.3248234218960900","65.6220293861015","29.0322847992935","22.9918969836323"
"Pakistan","PAK","2006","","","53.22892509","49.2726342441","42.23971754","9.986345662","5.664","7.918","46.189","-0.339","0.05926992049","-0.383815378","-0.4797624648","114.8","0","45.2678713343822","72.623555986283300","7.4142795840056300","5.1690077934167400","65.3093311689291","30.2195001523481","23.8760964822181"
"Pakistan","PAK","2007","","","53.16236412","49.2726342441","42.12874662","10.03618911","5.111","7.777","44.209","-0.931","0.06917392442","-0.4894268513","-0.537263751","107.4","0","45.2241651653425","73.38794621273400","7.2354814423482700","5.1465272646855100","65.1068547107231","28.028071971684","24.9702216709142"
